Unnamed: 0,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age,brand_name,avg_km_per_year,brand_popularity,price_per_km,age_group,usage_group,popularity_group
509,Maruti Swift VDI,2007.0,225000.0,50000.0,1,0,True,False,False,False,False,False,17.0,Maruti,2941.176470588235,989,4.5,Old (13+),Low Usage,Popular
510,Maruti Alto LX,2011.0,135000.0,50000.0,1,0,False,False,False,True,True,False,13.0,Maruti,3846.153846153846,989,2.7,Old (13+),Low Usage,Popular
511,Maruti Wagon R LXI Minor,2007.0,140000.0,49000.0,1,0,False,False,False,True,False,False,17.0,Maruti,2882.3529411764707,989,2.857142857142857,Old (13+),Low Usage,Popular
513,Renault KWID RXT,2015.0,275000.0,14365.0,1,0,False,False,False,True,False,False,9.0,Renault,1596.111111111111,106,19.143752175426382,Mature (8-12),Low Usage,Common
515,Hyundai Verna 1.6 SX,2013.0,484999.0,65000.0,1,0,True,False,False,False,False,False,11.0,Hyundai,5909.090909090909,573,7.4615230769230765,Mature (8-12),Low Usage,Popular
516,Maruti Ciaz VDi Option SHVS,2015.0,565000.0,65000.0,1,0,True,False,False,False,False,False,9.0,Maruti,7222.222222222223,989,8.692307692307692,Mature (8-12),Low Usage,Popular
517,Maruti Swift Dzire VDI,2013.0,425000.0,61083.0,1,0,True,False,False,False,False,False,11.0,Maruti,5553.0,989,6.957746017713603,Mature (8-12),Low Usage,Popular
518,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013.0,925000.0,75000.0,1,0,True,False,False,False,True,False,11.0,Toyota,6818.181818181818,105,12.333333333333334,Mature (8-12),Low Usage,Common
519,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012.0,565000.0,72000.0,1,0,True,False,False,False,False,False,12.0,Mahindra,6000.0,261,7.847222222222222,Mature (8-12),Low Usage,Popular
520,Renault Duster 110PS Diesel RxL,2014.0,525000.0,65000.0,1,0,True,False,False,False,False,False,10.0,Renault,6500.0,106,8.076923076923077,Mature (8-12),Low Usage,Common
522,Hyundai EON Era Plus,2015.0,295000.0,21000.0,1,2,False,False,False,True,False,False,9.0,Hyundai,2333.3333333333335,573,14.047619047619047,Mature (8-12),Low Usage,Popular
527,Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,1,0,False,False,False,True,False,True,8.0,Maruti,888.0,989,94.31306306306307,Mature (8-12),Low Usage,Popular
528,Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,1,0,True,False,False,False,False,True,9.0,Maruti,5108.222222222223,989,16.313568538739286,Mature (8-12),Low Usage,Popular
529,Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,1,0,False,False,False,True,False,True,9.0,Hyundai,6148.888888888889,573,13.733285146367907,Mature (8-12),Low Usage,Popular
531,Renault Pulse RxL,2015.0,390000.0,61585.0,1,0,True,False,False,False,False,True,9.0,Renault,6842.777777777777,106,6.332710887391411,Mature (8-12),Low Usage,Common
533,Honda Brio V MT,2014.0,425000.0,29654.0,1,0,False,False,False,True,False,True,10.0,Honda,2965.4,187,14.331961961286842,Mature (8-12),Low Usage,Popular
534,Maruti Baleno Alpha 1.3,2016.0,770000.0,64672.0,1,0,True,False,False,False,False,True,8.0,Maruti,8084.0,989,11.906234537357744,Mature (8-12),Low Usage,Popular
536,Honda City i VTEC V,2015.0,775000.0,66521.0,1,0,False,False,False,True,False,True,9.0,Honda,7391.222222222223,187,11.650456246899475,Mature (8-12),Low Usage,Popular
539,Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,1,2,True,False,False,False,False,False,11.0,Renault,90.9090909090909,106,450.0,Mature (8-12),Low Usage,Common
543,Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,52600.0,1,0,True,False,False,False,True,False,8.0,Hyundai,6575.0,573,10.171102661596958,Mature (8-12),Low Usage,Popular
544,Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,1,2,False,False,False,True,True,False,12.0,Maruti,9166.666666666666,989,2.0454545454545454,Mature (8-12),Low Usage,Popular
546,Maruti Ertiga VXI,2015.0,625000.0,11918.0,1,0,False,False,False,True,False,True,9.0,Maruti,1324.2222222222222,989,52.44168484645075,Mature (8-12),Low Usage,Popular
548,Chevrolet Beat LT Option,2016.0,239000.0,41000.0,1,0,False,False,False,True,False,False,8.0,Chevrolet,5125.0,143,5.829268292682927,Mature (8-12),Low Usage,Common
550,Hyundai i10 Magna,2012.0,229999.0,49824.0,1,0,False,False,False,True,False,False,12.0,Hyundai,4152.0,573,4.616229126525369,Mature (8-12),Low Usage,Popular
552,Hyundai Santro GS,2005.0,80000.0,56580.0,1,0,False,False,False,True,False,False,19.0,Hyundai,2977.8947368421054,573,1.4139271827500883,Old (13+),Low Usage,Popular
553,Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,1,0,True,False,False,False,False,False,12.0,Skoda,4333.333333333333,29,7.403846153846154,Mature (8-12),Low Usage,Rare
554,Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,1,0,True,False,False,False,False,True,7.0,Maruti,6643.857142857143,989,12.901283677725933,Recent (4-7),Low Usage,Popular
555,Hyundai i20 Sportz 1.2,2013.0,350000.0,50000.0,1,2,False,False,False,True,True,False,11.0,Hyundai,4545.454545454545,573,7.0,Mature (8-12),Low Usage,Popular
556,Maruti Alto 800 LXI,2014.0,114999.0,30000.0,1,0,False,False,False,True,True,False,10.0,Maruti,3000.0,989,3.8333,Mature (8-12),Low Usage,Popular
557,Hyundai i20 Sportz 1.2,2013.0,380000.0,50000.0,1,2,False,False,False,True,True,False,11.0,Hyundai,4545.454545454545,573,7.6,Mature (8-12),Low Usage,Popular
559,Mahindra Scorpio 1.99 S6 Plus,2016.0,900000.0,35000.0,1,0,True,False,False,False,True,False,8.0,Mahindra,4375.0,261,25.714285714285715,Mature (8-12),Low Usage,Popular
560,Chevrolet Beat LT,2012.0,200999.0,90000.0,1,2,False,False,False,True,True,False,12.0,Chevrolet,7500.0,143,2.233322222222222,Mature (8-12),Low Usage,Common
561,Maruti Omni E MPI STD BS IV,2014.0,229999.0,11451.0,1,0,False,False,False,True,True,False,10.0,Maruti,1145.1,989,20.085494716618637,Mature (8-12),Low Usage,Popular
562,Tata Nexon 1.5 Revotorq XZ,2019.0,800000.0,60000.0,1,0,True,False,False,False,True,False,5.0,Tata,12000.0,286,13.333333333333334,Recent (4-7),Medium Usage,Popular
564,Maruti Swift VDI,2018.0,600000.0,60000.0,1,0,True,False,False,False,True,False,6.0,Maruti,10000.0,989,10.0,Recent (4-7),Low Usage,Popular
565,Chevrolet Tavera LS B3 7 Seats BSII,2005.0,150000.0,150000.0,1,0,True,False,False,False,True,False,19.0,Chevrolet,7894.736842105263,143,1.0,Old (13+),Low Usage,Common
566,Chevrolet Optra Magnum 2.0 LS,2009.0,150000.0,66000.0,1,0,True,False,False,False,True,False,15.0,Chevrolet,4400.0,143,2.272727272727273,Old (13+),Low Usage,Common
567,Maruti Eeco 5 Seater Standard BSIV,2019.0,380000.0,5000.0,1,0,False,False,False,True,True,False,5.0,Maruti,1000.0,989,76.0,Recent (4-7),Low Usage,Popular
568,Maruti Swift 1.3 VXi,2006.0,80000.0,66508.0,1,2,False,False,False,True,True,False,18.0,Maruti,3694.8888888888887,989,1.2028628134961208,Old (13+),Low Usage,Popular
569,Honda Civic 1.8 MT Sport,2007.0,225000.0,55000.0,1,2,False,False,False,True,True,False,17.0,Honda,3235.294117647059,187,4.090909090909091,Old (13+),Low Usage,Popular
570,Tata Nano Lx BSIV,2012.0,75000.0,29900.0,1,0,False,False,False,True,True,False,12.0,Tata,2491.6666666666665,286,2.508361204013378,Mature (8-12),Low Usage,Popular
572,Tata Indica Vista Quadrajet VX,2012.0,185000.0,85000.0,1,0,True,False,False,False,True,False,12.0,Tata,7083.333333333333,286,2.176470588235294,Mature (8-12),Low Usage,Popular
573,Mahindra Scorpio 2.6 CRDe SLE,2011.0,425000.0,50000.0,1,0,True,False,False,False,True,False,13.0,Mahindra,3846.153846153846,261,8.5,Old (13+),Low Usage,Popular
574,Tata Indica Vista Aqua 1.4 TDI,2010.0,100000.0,120000.0,1,2,True,False,False,False,True,False,14.0,Tata,8571.42857142857,286,0.8333333333333334,Old (13+),Low Usage,Popular
575,Maruti Zen Estilo LXI BSIII,2008.0,140000.0,90000.0,1,4,False,False,False,True,True,False,16.0,Maruti,5625.0,989,1.5555555555555556,Old (13+),Low Usage,Popular
578,Datsun RediGO T Option,2017.0,210000.0,50000.0,1,0,False,False,False,True,True,False,7.0,Datsun,7142.857142857143,27,4.2,Recent (4-7),Low Usage,Rare
579,Maruti Alto K10 VXI,2016.0,270000.0,25000.0,1,0,False,False,False,True,True,False,8.0,Maruti,3125.0,989,10.8,Mature (8-12),Low Usage,Popular
580,Maruti Alto LXi,2009.0,110000.0,20000.0,1,0,False,False,False,True,True,False,15.0,Maruti,1333.3333333333333,989,5.5,Old (13+),Low Usage,Popular
581,Maruti Swift VXI,2018.0,540000.0,17500.0,1,0,False,False,False,True,True,False,6.0,Maruti,2916.6666666666665,989,30.857142857142858,Recent (4-7),Low Usage,Popular
582,Mahindra Renault Logan 1.4 GLX Petrol,2008.0,145000.0,25000.0,1,0,False,False,False,True,True,False,16.0,Mahindra,1562.5,261,5.8,Old (13+),Low Usage,Popular
584,Hyundai i10 Magna LPG,2013.0,250000.0,88600.0,1,0,False,False,True,False,True,False,11.0,Hyundai,8054.545454545455,573,2.8216704288939054,Mature (8-12),Low Usage,Popular
585,Tata Venture EX,2012.0,110000.0,80000.0,1,0,True,False,False,False,True,False,12.0,Tata,6666.666666666667,286,1.375,Mature (8-12),Low Usage,Popular
586,Chevrolet Captiva LT,2008.0,250000.0,100000.0,1,1,True,False,False,False,True,False,16.0,Chevrolet,6250.0,143,2.5,Old (13+),Low Usage,Common
588,Chevrolet Aveo U-VA 1.2 LS,2010.0,140000.0,60000.0,1,0,False,False,False,True,True,False,14.0,Chevrolet,4285.714285714285,143,2.3333333333333335,Old (13+),Low Usage,Common
589,Maruti Ciaz Zeta BSIV,2019.0,925000.0,11000.0,1,0,False,False,False,True,True,False,5.0,Maruti,2200.0,989,84.0909090909091,Recent (4-7),Low Usage,Popular
590,Tata Hexa XM,2017.0,969999.0,30000.0,1,0,True,False,False,False,True,False,7.0,Tata,4285.714285714285,286,32.3333,Recent (4-7),Low Usage,Popular
591,Hyundai Santro Xing GL PLUS CNG,2007.0,90000.0,80000.0,1,4,False,False,False,False,True,False,17.0,Hyundai,4705.882352941177,573,1.125,Old (13+),Low Usage,Popular
592,Hyundai Santro GLS I - Euro I,2001.0,55000.0,60000.0,1,4,False,False,False,True,True,False,23.0,Hyundai,2608.695652173913,573,0.9166666666666666,,Low Usage,Popular
593,Hyundai Verna CRDi,2007.0,155000.0,100000.0,1,1,True,False,False,False,True,False,17.0,Hyundai,5882.35294117647,573,1.55,Old (13+),Low Usage,Popular
594,Mahindra Thar CRDe ABS,2019.0,900000.0,15000.0,1,0,True,False,False,False,True,False,5.0,Mahindra,3000.0,261,60.0,Recent (4-7),Low Usage,Popular
595,Maruti Alto K10 2010-2014 VXI,2011.0,135000.0,90000.0,1,0,False,False,False,True,True,False,13.0,Maruti,6923.076923076923,989,1.5,Old (13+),Low Usage,Popular
596,Maruti 800 AC,2012.0,180000.0,120000.0,1,0,False,False,False,True,True,False,12.0,Maruti,10000.0,989,1.5,Mature (8-12),Low Usage,Popular
597,Hyundai Verna 1.6 SX,2013.0,495000.0,100000.0,1,2,True,False,False,False,True,False,11.0,Hyundai,9090.90909090909,573,4.95,Mature (8-12),Low Usage,Popular
598,Toyota Innova 2.5 V Diesel 8-seater,2009.0,400000.0,138000.0,1,4,True,False,False,False,True,False,15.0,Toyota,9200.0,105,2.898550724637681,Old (13+),Low Usage,Common
599,Hyundai Verna CRDi,2008.0,250000.0,110000.0,1,2,True,False,False,False,True,False,16.0,Hyundai,6875.0,573,2.272727272727273,Old (13+),Low Usage,Popular
600,Maruti Alto K10 LXI,2015.0,138000.0,120000.0,1,1,False,False,False,True,True,False,9.0,Maruti,13333.333333333334,989,1.15,Mature (8-12),Medium Usage,Popular
602,Maruti Alto 800 VXI,2015.0,190000.0,70000.0,1,0,False,False,False,True,True,False,9.0,Maruti,7777.777777777777,989,2.7142857142857144,Mature (8-12),Low Usage,Popular
603,Mahindra Bolero SLX,2011.0,311000.0,140000.0,1,0,True,False,False,False,True,False,13.0,Mahindra,10769.23076923077,261,2.2214285714285715,Old (13+),Medium Usage,Popular
604,Maruti Ritz LXI,2009.0,300000.0,15000.0,1,0,False,False,False,True,True,False,15.0,Maruti,1000.0,989,20.0,Old (13+),Low Usage,Popular
605,Honda Jazz VX,2018.0,600000.0,20000.0,1,0,False,False,False,True,True,False,6.0,Honda,3333.3333333333335,187,30.0,Recent (4-7),Low Usage,Popular
606,Mahindra Scorpio SLE BSIII,2009.0,550000.0,100000.0,1,0,True,False,False,False,True,False,15.0,Mahindra,6666.666666666667,261,5.5,Old (13+),Low Usage,Popular
608,Maruti Alto 800 VXI,2018.0,195000.0,5000.0,1,0,False,False,False,True,True,False,6.0,Maruti,833.3333333333334,989,39.0,Recent (4-7),Low Usage,Popular
609,Tata Nano LX,2013.0,58000.0,27974.0,1,0,False,False,False,True,True,False,11.0,Tata,2543.090909090909,286,2.0733538285550868,Mature (8-12),Low Usage,Popular
610,Maruti Alto 800 VXI,2018.0,183000.0,40000.0,1,0,False,False,False,True,True,False,6.0,Maruti,6666.666666666667,989,4.575,Recent (4-7),Low Usage,Popular
611,Maruti Zen Estilo 1.1 VXI BSIII,2007.0,95000.0,80000.0,1,0,False,False,False,True,True,False,17.0,Maruti,4705.882352941177,989,1.1875,Old (13+),Low Usage,Popular
612,Maruti Wagon R LX Minor,2013.0,250000.0,38000.0,1,0,False,False,False,True,True,False,11.0,Maruti,3454.5454545454545,989,6.578947368421052,Mature (8-12),Low Usage,Popular
613,Tata Zest Revotron 1.2 XT,2014.0,400000.0,35000.0,1,0,False,False,False,True,True,False,10.0,Tata,3500.0,286,11.428571428571429,Mature (8-12),Low Usage,Popular
614,Hyundai Verna 1.6 SX CRDi (O),2012.0,409999.0,60000.0,1,2,True,False,False,False,True,False,12.0,Hyundai,5000.0,573,6.833316666666667,Mature (8-12),Low Usage,Popular
615,Skoda Octavia Classic 1.9 TDI MT,2004.0,120000.0,120000.0,1,2,True,False,False,False,True,False,20.0,Skoda,6000.0,29,1.0,Old (13+),Low Usage,Rare
617,Honda Amaze SX i-VTEC,2016.0,600000.0,10000.0,1,0,False,False,False,True,True,False,8.0,Honda,1250.0,187,60.0,Mature (8-12),Low Usage,Popular
618,Mahindra XUV500 W6 2WD,2015.0,825000.0,90000.0,1,4,True,False,False,False,True,False,9.0,Mahindra,10000.0,261,9.166666666666666,Mature (8-12),Low Usage,Popular
619,Toyota Etios GD,2016.0,625000.0,80000.0,1,2,True,False,False,False,True,False,8.0,Toyota,10000.0,105,7.8125,Mature (8-12),Low Usage,Common
620,Hyundai Grand i10 Nios Magna CRDi,2020.0,700000.0,1400.0,1,0,True,False,False,False,True,False,4.0,Hyundai,350.0,573,500.0,Recent (4-7),Low Usage,Popular
621,Chevrolet Beat LS,2011.0,160000.0,60000.0,1,0,False,False,False,True,True,False,13.0,Chevrolet,4615.384615384615,143,2.6666666666666665,Old (13+),Low Usage,Common
622,Maruti Alto LX,2011.0,114999.0,60000.0,1,4,False,False,False,True,True,False,13.0,Maruti,4615.384615384615,989,1.91665,Old (13+),Low Usage,Popular
623,Maruti Wagon R LXI Minor,2009.0,150000.0,53000.0,1,0,False,False,False,True,True,False,15.0,Maruti,3533.3333333333335,989,2.830188679245283,Old (13+),Low Usage,Popular
624,Volkswagen Jetta 1.9 L TDI,2010.0,250000.0,100000.0,1,0,True,False,False,False,False,False,14.0,Volkswagen,7142.857142857143,75,2.5,Old (13+),Low Usage,Common
625,Hyundai Verna 1.6 SX,2012.0,390000.0,86000.0,1,2,True,False,False,False,False,False,12.0,Hyundai,7166.666666666667,573,4.534883720930233,Mature (8-12),Low Usage,Popular
626,Renault Duster 85PS Diesel RxL,2015.0,650000.0,100000.0,1,0,True,False,False,False,True,False,9.0,Renault,11111.111111111111,106,6.5,Mature (8-12),Medium Usage,Common
627,Hyundai Xcent 1.1 CRDi SX Option,2016.0,600000.0,30000.0,1,0,True,False,False,False,True,False,8.0,Hyundai,3750.0,573,20.0,Mature (8-12),Low Usage,Popular
628,Hyundai i20 1.2 Sportz,2011.0,250000.0,120000.0,1,0,False,False,False,True,True,False,13.0,Hyundai,9230.76923076923,573,2.0833333333333335,Old (13+),Low Usage,Popular
629,Hyundai Santro Xing GL Plus LPG,2011.0,229999.0,60000.0,1,2,False,False,True,False,True,False,13.0,Hyundai,4615.384615384615,573,3.8333166666666667,Old (13+),Low Usage,Popular
630,Maruti Ritz LDi,2016.0,299000.0,50000.0,1,2,True,False,False,False,True,False,8.0,Maruti,6250.0,989,5.98,Mature (8-12),Low Usage,Popular
631,Chevrolet Cruze LTZ,2010.0,330000.0,124000.0,1,2,True,False,False,False,True,False,14.0,Chevrolet,8857.142857142857,143,2.661290322580645,Old (13+),Low Usage,Common
632,Hyundai Accent Executive,2012.0,180000.0,100000.0,1,4,False,False,False,True,True,False,12.0,Hyundai,8333.333333333334,573,1.8,Mature (8-12),Low Usage,Popular
633,Hyundai Grand i10 1.2 Kappa Asta,2017.0,475000.0,42000.0,1,0,False,False,False,True,True,False,7.0,Hyundai,6000.0,573,11.30952380952381,Recent (4-7),Low Usage,Popular
634,Hyundai Grand i10 CRDi Sportz,2015.0,325000.0,100000.0,1,0,True,False,False,False,True,False,9.0,Hyundai,11111.111111111111,573,3.25,Mature (8-12),Medium Usage,Popular
635,Honda City i VTEC V,2016.0,639000.0,28205.0,1,0,False,False,False,True,False,False,8.0,Honda,3525.625,187,22.65555752526148,Mature (8-12),Low Usage,Popular
638,Maruti Ertiga VXI CNG,2013.0,525000.0,56228.0,1,0,False,False,False,False,False,False,11.0,Maruti,5111.636363636364,989,9.336985131962724,Mature (8-12),Low Usage,Popular
639,Hyundai Verna 1.6 SX VTVT,2013.0,425000.0,59319.0,1,0,False,False,False,True,False,False,11.0,Hyundai,5392.636363636364,573,7.164652135066336,Mature (8-12),Low Usage,Popular
640,Maruti Vitara Brezza VDi,2016.0,699000.0,39503.0,1,0,True,False,False,False,False,False,8.0,Maruti,4937.875,989,17.694858618332784,Mature (8-12),Low Usage,Popular
641,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2013.0,325000.0,35299.0,1,0,False,False,False,True,False,False,11.0,Hyundai,3209.0,573,9.207059690076207,Mature (8-12),Low Usage,Popular
642,Toyota Etios V,2011.0,275000.0,51687.0,1,0,False,False,False,True,False,False,13.0,Toyota,3975.923076923077,105,5.3204867761719585,Old (13+),Low Usage,Common
644,Volkswagen Polo Diesel Highline 1.2L,2013.0,399000.0,44049.0,1,0,True,False,False,False,False,False,11.0,Volkswagen,4004.4545454545455,75,9.058094394878431,Mature (8-12),Low Usage,Common
645,Mahindra KUV 100 mFALCON D75 K8,2017.0,475000.0,45087.0,1,0,True,False,False,False,False,False,7.0,Mahindra,6441.0,261,10.53518752633797,Recent (4-7),Low Usage,Popular
646,Toyota Etios V,2011.0,249000.0,41125.0,1,0,False,False,False,True,False,False,13.0,Toyota,3163.4615384615386,105,6.054711246200608,Old (13+),Low Usage,Common
648,Volkswagen Polo Petrol Highline 1.2L,2011.0,254999.0,54206.0,1,0,False,False,False,True,False,False,13.0,Volkswagen,4169.692307692308,75,4.7042578312363945,Old (13+),Low Usage,Common
649,Skoda Rapid 1.6 MPI Active,2012.0,269000.0,52547.0,1,0,False,False,False,True,False,False,12.0,Skoda,4378.916666666667,29,5.119226597141607,Mature (8-12),Low Usage,Rare
650,Maruti Ertiga ZDI,2014.0,665000.0,59110.0,1,0,True,False,False,False,False,False,10.0,Maruti,5911.0,989,11.250211470140416,Mature (8-12),Low Usage,Popular
651,Maruti Wagon R Stingray LXI,2014.0,299000.0,54565.0,1,0,False,False,False,True,False,False,10.0,Maruti,5456.5,989,5.479703106386878,Mature (8-12),Low Usage,Popular
652,Hyundai i20 Asta,2010.0,265000.0,47564.0,1,2,False,False,False,True,False,False,14.0,Hyundai,3397.4285714285716,573,5.571440585316626,Old (13+),Low Usage,Popular
653,Volkswagen Polo Petrol Highline 1.2L,2010.0,211000.0,45143.0,1,2,False,False,False,True,False,False,14.0,Volkswagen,3224.5,75,4.674035841658729,Old (13+),Low Usage,Common
656,Hyundai Verna 1.6 SX CRDi (O),2014.0,550000.0,50000.0,1,0,True,False,False,False,True,False,10.0,Hyundai,5000.0,573,11.0,Mature (8-12),Low Usage,Popular
658,Tata Sumo GX TC 8 Str,2010.0,220000.0,120000.0,1,2,True,False,False,False,True,False,14.0,Tata,8571.42857142857,286,1.8333333333333333,Old (13+),Low Usage,Popular
659,Maruti Swift VXI,2019.0,500000.0,20000.0,1,0,False,False,False,True,True,False,5.0,Maruti,4000.0,989,25.0,Recent (4-7),Low Usage,Popular
660,Maruti Alto LXi,2010.0,140000.0,30000.0,1,0,False,False,False,True,True,False,14.0,Maruti,2142.8571428571427,989,4.666666666666667,Old (13+),Low Usage,Popular
661,Maruti Swift VDI,2013.0,325000.0,60000.0,1,0,True,False,False,False,True,False,11.0,Maruti,5454.545454545455,989,5.416666666666667,Mature (8-12),Low Usage,Popular
662,Hyundai i20 Magna,2010.0,210000.0,90000.0,1,4,False,False,False,True,True,False,14.0,Hyundai,6428.571428571428,573,2.3333333333333335,Old (13+),Low Usage,Popular
663,Maruti Alto LXi,2008.0,110000.0,90000.0,1,2,False,False,False,True,True,False,16.0,Maruti,5625.0,989,1.2222222222222223,Old (13+),Low Usage,Popular
664,Hyundai Verna CRDi 1.6 SX Option,2019.0,1200000.0,25000.0,1,0,True,False,False,False,True,False,5.0,Hyundai,5000.0,573,48.0,Recent (4-7),Low Usage,Popular
665,Maruti Alto 800 VXI,2017.0,229999.0,40000.0,1,0,False,False,False,True,True,False,7.0,Maruti,5714.285714285715,989,5.749975,Recent (4-7),Low Usage,Popular
666,Maruti Alto 800 LXI,2006.0,165000.0,132000.0,1,0,False,False,False,True,True,False,18.0,Maruti,7333.333333333333,989,1.25,Old (13+),Low Usage,Popular
668,Hyundai EON Era Plus,2018.0,325000.0,20629.0,1,0,False,False,False,True,False,False,6.0,Hyundai,3438.1666666666665,573,15.754520335450094,Recent (4-7),Low Usage,Popular
671,Maruti Ciaz VXi,2015.0,550000.0,69782.0,1,0,False,False,False,True,False,False,9.0,Maruti,7753.555555555556,989,7.8816886876271814,Mature (8-12),Low Usage,Popular
672,Maruti 800 Std,2003.0,98000.0,54000.0,1,0,False,False,False,True,True,False,21.0,Maruti,2571.4285714285716,989,1.8148148148148149,,Low Usage,Popular
673,Mahindra XUV500 W8 4WD,2013.0,900000.0,63654.0,1,0,True,False,False,False,False,False,11.0,Mahindra,5786.727272727273,261,14.138938637006316,Mature (8-12),Low Usage,Popular
674,Renault Lodgy 85PS RxL,2017.0,700000.0,60000.0,1,0,True,False,False,False,True,False,7.0,Renault,8571.42857142857,106,11.666666666666666,Recent (4-7),Low Usage,Common
675,Mahindra Scorpio S6 Plus 7 Seater,2015.0,890000.0,52000.0,1,0,True,False,False,False,False,False,9.0,Mahindra,5777.777777777777,261,17.115384615384617,Mature (8-12),Low Usage,Popular
676,Maruti Swift LDI BSIV,2015.0,490000.0,59385.0,1,0,True,False,False,False,False,False,9.0,Maruti,6598.333333333333,989,8.251241896101709,Mature (8-12),Low Usage,Popular
677,Hyundai i20 2015-2017 Magna 1.2,2015.0,525000.0,70378.0,1,0,False,False,False,True,False,False,9.0,Hyundai,7819.777777777777,573,7.45971752536304,Mature (8-12),Low Usage,Popular
678,Maruti Wagon R LXI BS IV,2013.0,330000.0,55425.0,1,0,False,False,False,True,False,False,11.0,Maruti,5038.636363636364,989,5.953991880920162,Mature (8-12),Low Usage,Popular
679,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013.0,550000.0,78413.0,1,2,True,False,False,False,False,False,11.0,Mahindra,7128.454545454545,261,7.014143063012511,Mature (8-12),Low Usage,Popular
680,Mahindra Bolero Power Plus SLX,2018.0,790000.0,40890.0,1,0,True,False,False,False,False,False,6.0,Mahindra,6815.0,261,19.320127170457326,Recent (4-7),Low Usage,Popular
681,Honda Brio S MT,2015.0,350000.0,34823.0,1,2,False,False,False,True,False,False,9.0,Honda,3869.222222222222,187,10.050828475432903,Mature (8-12),Low Usage,Popular
683,Maruti Ciaz VDI SHVS,2017.0,750000.0,55545.0,1,0,True,False,False,False,False,False,7.0,Maruti,7935.0,989,13.502565487442615,Recent (4-7),Low Usage,Popular
684,Honda Amaze EX i-Dtech,2014.0,409999.0,56541.0,1,0,True,False,False,False,False,False,10.0,Honda,5654.1,187,7.251357422047717,Mature (8-12),Low Usage,Popular
685,Hyundai EON Magna Plus,2016.0,220000.0,43700.0,1,0,False,False,False,True,True,False,8.0,Hyundai,5462.5,573,5.034324942791762,Mature (8-12),Low Usage,Popular
686,Tata Indica GLS BS IV,2009.0,68000.0,120000.0,1,2,False,False,False,True,True,False,15.0,Tata,8000.0,286,0.5666666666666667,Old (13+),Low Usage,Popular
687,Hyundai EON Era Plus,2017.0,290000.0,20000.0,1,0,False,False,False,True,True,False,7.0,Hyundai,2857.1428571428573,573,14.5,Recent (4-7),Low Usage,Popular
688,Honda City i DTec SV,2014.0,600000.0,27483.0,1,0,True,False,False,False,False,False,10.0,Honda,2748.3,187,21.831677764436197,Mature (8-12),Low Usage,Popular
689,Maruti Swift LXI,2019.0,470000.0,8000.0,1,0,False,False,False,True,True,False,5.0,Maruti,1600.0,989,58.75,Recent (4-7),Low Usage,Popular
690,Hyundai i10 Sportz 1.2,2008.0,150000.0,30000.0,1,0,False,False,False,True,True,False,16.0,Hyundai,1875.0,573,5.0,Old (13+),Low Usage,Popular
691,Maruti Alto 800 LXI,2014.0,180000.0,56207.0,1,2,False,False,False,True,False,False,10.0,Maruti,5620.7,989,3.2024480936538153,Mature (8-12),Low Usage,Popular
692,Maruti Zen LXI,2006.0,80000.0,70000.0,1,0,False,False,False,True,True,False,18.0,Maruti,3888.8888888888887,989,1.1428571428571428,Old (13+),Low Usage,Popular
693,Honda WR-V i-VTEC VX,2018.0,875000.0,1440.0,1,0,False,False,False,True,True,False,6.0,Honda,240.0,187,607.6388888888889,Recent (4-7),Low Usage,Popular
694,Maruti Alto 800 LXI,2019.0,300000.0,50000.0,1,0,False,False,False,True,True,False,5.0,Maruti,10000.0,989,6.0,Recent (4-7),Low Usage,Popular
697,Volkswagen Polo 1.5 TDI Trendline,2011.0,220000.0,63657.0,1,0,True,False,False,False,False,False,13.0,Volkswagen,4896.692307692308,75,3.4560221185415587,Old (13+),Low Usage,Common
698,Mahindra Verito Vibe 1.5 dCi D4,2013.0,250000.0,60000.0,1,0,True,False,False,False,True,False,11.0,Mahindra,5454.545454545455,261,4.166666666666667,Mature (8-12),Low Usage,Popular
699,Toyota Innova 2.5 G (Diesel) 7 Seater,2016.0,919999.0,75000.0,1,0,True,False,False,False,False,False,8.0,Toyota,9375.0,105,12.266653333333334,Mature (8-12),Low Usage,Common
700,Volkswagen Vento Magnific 1.6 Highline,2013.0,380000.0,97248.0,1,0,False,False,False,True,False,False,11.0,Volkswagen,8840.727272727272,75,3.907535373478118,Mature (8-12),Low Usage,Common
701,Maruti Swift VDI,2012.0,450000.0,46000.0,1,0,True,False,False,False,True,False,12.0,Maruti,3833.3333333333335,989,9.782608695652174,Mature (8-12),Low Usage,Popular
